Lat,Long,Nsat,Altitude,Height,SolarRadiation,Temperature,Humidity,Acceleration,devEUI,TimeStamp,Time,Frequency,Bandwidth,RSSI,SNR,CycleTimeTX,MeanCurrentTX,TotalChargeTX,CycleTimeSleep,MeanCurrentSleep,TotalChargeSleep
43.79865433333333,11.2533515,11,108.9,45.2,2405,26.3,44.7,9.24671801530591,0016c001f0116140,1748259511585,2025-05-26 13:38:31,2009921900.0,137.0,-86.0,-14.5,40810,18.9380666503308,772862.5,39250,9.82075159235669,385464.50000000006
43.79860683333333,11.253392333333334,12,119.7,45.2,1199,26.2,44.4,9.33398240436491,0016c001f0116140,1748270216665,2025-05-26 16:36:56,2009609400.0,137.0,-82.0,-11.2,38820,18.934196290571872,735025.5000000001,38410,9.82125748502994,377234.5
43.79863183333333,11.253389833333332,11,112.5,45.2,235,25.8,44.5,9.117295964415112,0016c001f0116140,1748271026540,2025-05-26 16:50:26,2009453000.0,137.0,-86.0,-14.8,38035,17.89145523859603,680501.5,39325,9.821029879211698,386212.00000000006
43.79862983333334,11.253384166666669,12,117.2,45.2,591,25.3,46.0,9.12438513931756,0016c001f0116140,1748271836543,2025-05-26 17:03:56,2009453000.0,137.0,-85.0,-13.8,39845,17.539804241435565,698873.5000000001,37635,9.820260395908065,369585.5
43.798576,11.2533475,12,121.6,45.2,690,25.3,45.5,9.446727313442496,0016c001f0116140,1748271951280,2025-05-26 17:05:51,2009453000.0,137.0,-84.0,-13.5,46780,34.804104318084654,1628136.0000000002,37945,9.820345236526553,372633.00000000006
43.798635,11.2533895,12,111.8,45.2,1571,26.1,44.9,9.185860064921796,0016c001f0116140,1748260505300,2025-05-26 13:55:05,2009921900.0,137.0,-85.0,-14.2,37660,19.676633032395117,741022.0,38145,9.820146808231748,374589.5
43.79867266666667,11.253419166666667,12,111.3,45.2,1442,26.1,45.0,9.412110706951768,0016c001f0116140,1748261131567,2025-05-26 14:05:31,2009921900.0,137.0,-84.0,-13.2,39030,17.733999487573662,692158.0,39885,9.82416948727592,391837.0
43.7986145,11.253388333333334,11,115.9,45.2,1312,26.1,44.7,9.291629828563654,0016c001f0116140,1748261486549,2025-05-26 14:11:26,2009765600.0,137.0,-84.0,-13.0,37895,17.973466156485024,681104.5,38615,9.820082869351287,379202.5
43.79869016666667,11.253379333333331,12,118.2,45.2,1183,26.0,45.1,9.113623515823704,0016c001f0116140,1748262384531,2025-05-26 14:26:24,2009921900.0,137.0,-85.0,-14.0,38415,26.246062735910453,1008242.5,38155,9.8164460752195,374546.5
43.79866883333333,11.253480333333334,12,119.3,45.2,1920,26.0,45.0,9.0544186684905,0016c001f0116140,1748262655614,2025-05-26 14:30:55,2009609400.0,137.0,-86.0,-15.0,37760,18.05591896186441,681791.5000000001,39800,9.820238693467337,390845.5
43.7985815,11.253425666666669,12,123.2,45.2,2034,26.5,46.5,9.313925747808083,0016c001f0116140,1748264904547,2025-05-26 15:08:24,2009453000.0,137.0,-88.0,-17.5,37895,21.21431587280644,803916.5000000001,39800,9.820326633165829,390849.0
43.79860933333333,11.253399166666666,11,123.9,45.2,2428,27.1,45.2,9.350323390688509,0016c001f0116140,1748266460356,2025-05-26 15:34:20,2009765600.0,137.0,-82.0,-11.5,39385,17.977148660657612,708030.0,39595,9.821581007702994,388885.50000000006
43.79861283333334,11.253415,10,123.5,45.2,2641,27.0,45.0,9.337420852826336,0016c001f0116140,1748266709546,2025-05-26 15:38:29,2009453000.0,137.0,-85.0,-13.8,38475,18.05684210526316,694737.0,38940,9.825539291217256,382606.5
43.798618,11.253402166666667,11,123.4,45.2,2307,26.8,45.0,9.20614093712217,0016c001f0116140,1748266800607,2025-05-26 15:40:00,2009765600.0,137.0,-83.0,-12.0,39890,17.60988969666583,702458.5,36830,9.822576703774098,361765.50000000006
43.798653,11.253361,9,119.7,45.2,1783,26.6,46.0,9.315038404463506,0016c001f0116140,1748267883514,2025-05-26 15:58:03,2009765600.0,137.0,-84.0,-12.8,39090,17.771552826809927,694690.0,37580,9.817243214475786,368932.00000000006
43.798653,11.253410666666667,10,116.7,45.2,1669,26.6,46.6,9.046281157042689,0016c001f0116140,1748268152478,2025-05-26 16:02:32,2009921900.0,137.0,-85.0,-14.0,37710,19.99193847785733,753896.0000000001,39415,9.822694405683116,387161.5
43.79864933333333,11.253425333333333,10,116.3,45.2,2034,26.6,46.7,9.289729517551226,0016c001f0116140,1748268241562,2025-05-26 16:04:01,2009609400.0,137.0,-86.0,-15.0,38380,18.14908806670141,696562.0,38895,9.821120966705232,381992.5
43.79858816666667,11.253434166666668,10,125.3,45.2,2314,26.6,46.5,9.223464189440168,0016c001f0116140,1748268332515,2025-05-26 16:05:32,2009453000.0,137.0,-80.0,-8.8,38465,19.85493305602496,763720.0,38450,9.822535760728218,377676.5
