Phi[deg],Theta[deg],RealizedGainTotal
-114,66,0.282265
-112,66,0.292616
-110,66,0.304195
-108,66,0.316933
-106,66,0.330745
-104,66,0.345526
-102,66,0.361153
-100,66,0.377487
-98,66,0.394368
-96,66,0.411616
-94,66,0.429031
-92,66,0.44639
-90,66,0.463449
-88,66,0.479945
-86,66,0.495591
-84,66,0.510086
-82,66,0.523113
-80,66,0.534348
-78,66,0.543469
-76,66,0.550159
-74,66,0.554122
-72,66,0.555098
-70,66,0.55287
-68,66,0.54729
-66,66,0.538285
-64,66,0.525884
-62,66,0.510224
-60,66,0.491565
-58,66,0.470294
-56,66,0.446926
-54,66,0.422095
-52,66,0.39653
-50,66,0.371027
-48,66,0.346409
-46,66,0.323482
-44,66,0.30298
-42,66,0.285523
-40,66,0.271568
-38,66,0.261389
-36,66,0.255053
-34,66,0.252434
-32,66,0.253225
-30,66,0.256979
-28,66,0.263155
-26,66,0.271168
-24,66,0.280446
-22,66,0.290476
-20,66,0.300848
-18,66,0.311286
-16,66,0.321668
-14,66,0.33204
-12,66,0.34261
-10,66,0.353737
-8,66,0.365903
-6,66,0.379671
-4,66,0.395644
-2,66,0.414394
0,66,0.436411
2,66,0.462031
4,66,0.491388
6,66,0.524375
8,66,0.560621
10,66,0.599506
12,66,0.640185
14,66,0.681653
16,66,0.722814
18,66,0.762569
20,66,0.799905
22,66,0.833971
24,66,0.86414
26,66,0.890046
28,66,0.911591
30,66,0.928931
32,66,0.942431
34,66,0.952605
36,66,0.960051
38,66,0.965374
40,66,0.969132
42,66,0.971785
44,66,0.973666
46,66,0.974975
48,66,0.975784
50,66,0.976058
52,66,0.975693
54,66,0.974543
56,66,0.972454
58,66,0.969293
60,66,0.964964
62,66,0.959421
64,66,0.952668
66,66,0.944753
68,66,0.935766
70,66,0.925821
72,66,0.915049
74,66,0.903588
76,66,0.891572
78,66,0.879129
80,66,0.866374
82,66,0.853409
84,66,0.840325
86,66,0.827197
88,66,0.814092
90,66,0.801065
92,66,0.788162
94,66,0.77542
96,66,0.762866
98,66,0.750513
100,66,0.738361
102,66,0.726392
104,66,0.714566
106,66,0.702822
108,66,0.691074
110,66,0.679212
112,66,0.66711
114,66,0.65463
116,66,0.641637
118,66,0.628011
120,66,0.613666
122,66,0.598568
124,66,0.582749
126,66,0.56632
128,66,0.549475
130,66,0.532489
132,66,0.515704
134,66,0.499509
136,66,0.484308
138,66,0.470493
140,66,0.458402
142,66,0.448291
144,66,0.440307
146,66,0.434469
148,66,0.430665
150,66,0.428652
152,66,0.42808
154,66,0.428516
156,66,0.429477
158,66,0.430475
160,66,0.431047
162,66,0.4308
164,66,0.429432
166,66,0.426752
168,66,0.422692
170,66,0.417298
172,66,0.410715
174,66,0.403166
176,66,0.394922
178,66,0.386266
180,66,0.377466
-180,68,0.367409
-178,68,0.357777
-176,68,0.348427
-174,68,0.33951
-172,68,0.331105
-170,68,0.32323
-168,68,0.315859
-166,68,0.308932
-164,68,0.302381
-162,68,0.296135
-160,68,0.290132
-158,68,0.284319
-156,68,0.278655
-154,68,0.273106
-152,68,0.267645
-150,68,0.262253
-148,68,0.256924
-146,68,0.251664
-144,68,0.246499
-142,68,0.241481
-140,68,0.236683
-138,68,0.232205
-136,68,0.228169
-134,68,0.22471
-132,68,0.221973
-130,68,0.220104
-128,68,0.21924
-126,68,0.219507
-124,68,0.221011
-122,68,0.223836
-120,68,0.228041
-118,68,0.233661
-116,68,0.240705
-114,68,0.249157
-112,68,0.25898
-110,68,0.270116
-108,68,0.282486
-106,68,0.295993
-104,68,0.310523
-102,68,0.325942
-100,68,0.342104
-98,68,0.35884
-96,68,0.375966
-94,68,0.393278
-92,68,0.410555
-90,68,0.427554
-88,68,0.444013
-86,68,0.459655
-84,68,0.474185
-82,68,0.487297
-80,68,0.498676
-78,68,0.508007
-76,68,0.514985
-74,68,0.519317
-72,68,0.520745
-70,68,0.519049
-68,68,0.514071
-66,68,0.505725
-64,68,0.494018
-62,68,0.479061
-60,68,0.461085
-58,68,0.44045
-56,68,0.417644
-54,68,0.393279
-52,68,0.368072
-50,68,0.342818
-48,68,0.318351
-46,68,0.295496
-44,68,0.275023
-42,68,0.257586
-40,68,0.243689
-38,68,0.233646
-36,68,0.227564
-34,68,0.225345
-32,68,0.226704
-30,68,0.231201
-28,68,0.23829
-26,68,0.247367
-24,68,0.257826
-22,68,0.269109
-20,68,0.280747
-18,68,0.2924
-16,68,0.303879
-14,68,0.315165
-12,68,0.326414
-10,68,0.337948
-8,68,0.350238
-6,68,0.363863
-4,68,0.379462
-2,68,0.397676
0,68,0.419072
2,68,0.444075
4,68,0.472902
6,68,0.505516
8,68,0.541599
10,68,0.580551
12,68,0.621526
14,68,0.663491
16,68,0.705303
18,68,0.74581
20,68,0.783938
22,68,0.818784
24,68,0.849676
26,68,0.87622
28,68,0.898301
30,68,0.916071
32,68,0.929899
34,68,0.940309
36,68,0.947904
38,68,0.953296
40,68,0.957045
42,68,0.959606
44,68,0.961307
46,68,0.962341
48,68,0.962775
50,68,0.962579
52,68,0.961652
54,68,0.959866
56,68,0.957087
58,68,0.95321
60,68,0.948168
62,68,0.941943
64,68,0.934564
66,68,0.926101
68,68,0.916655
70,68,0.906348
72,68,0.895308
74,68,0.883664
76,68,0.871537
78,68,0.859036
80,68,0.846257
82,68,0.833282
84,68,0.82018
86,68,0.807013
88,68,0.793832
90,68,0.780686
92,68,0.767616
94,68,0.754662
96,68,0.741859
98,68,0.729234
100,68,0.716803
102,68,0.70457
104,68,0.692521
106,68,0.680617
108,68,0.668794
110,68,0.656964
112,68,0.645012
114,68,0.632804
116,68,0.620202
118,68,0.607071
120,68,0.593302
122,68,0.57883
124,68,0.563653
126,68,0.547847
128,68,0.531577
130,68,0.515095
132,68,0.498732
134,68,0.482877
136,68,0.467953
138,68,0.454373
140,68,0.442513
142,68,0.432666
144,68,0.425017
146,68,0.419617
148,68,0.416373
150,68,0.415052
152,68,0.415292
154,68,0.416637
156,68,0.418566
158,68,0.420536
160,68,0.422032
162,68,0.422601
164,68,0.421886
166,68,0.419656
168,68,0.415811
170,68,0.410385
172,68,0.403528
174,68,0.395486
176,68,0.386566
178,68,0.377099
180,68,0.367409
-180,70,0.357396
-178,70,0.346944
-176,70,0.336811
-174,70,0.327188
-172,70,0.318186
-170,70,0.309844
-168,70,0.302139
-166,70,0.29501
-164,70,0.28837
-162,70,0.282123
-160,70,0.276173
-158,70,0.270427
-156,70,0.2648
-154,70,0.259216
-152,70,0.253606
-150,70,0.247921
-148,70,0.242128
-146,70,0.236223
-144,70,0.230234
-142,70,0.224223
-140,70,0.218292
-138,70,0.21257
-136,70,0.207216
-134,70,0.202405
-132,70,0.198318
-130,70,0.195134
-128,70,0.193018
-126,70,0.192116
-124,70,0.192549
-122,70,0.194409
-120,70,0.197758
-118,70,0.202628
-116,70,0.209023
-114,70,0.21692
-112,70,0.22627
-110,70,0.237003
-108,70,0.24903
-106,70,0.262242
-104,70,0.276513
-102,70,0.2917
-100,70,0.307645
-98,70,0.324175
-96,70,0.3411
-94,70,0.358213
-92,70,0.375292
-90,70,0.392098
-88,70,0.408375
-86,70,0.423852
-84,70,0.438247
-82,70,0.451266
-80,70,0.462609
-78,70,0.471976
-76,70,0.479075
-74,70,0.483627
-72,70,0.485381
-70,70,0.484123
-68,70,0.479691
-66,70,0.471991
-64,70,0.461011
-62,70,0.446842
-60,70,0.429686
-58,70,0.409871
-56,70,0.387853
-54,70,0.364217
-52,70,0.339657
-50,70,0.314956
-48,70,0.290948
-46,70,0.268468
-44,70,0.248306
-42,70,0.23115
-40,70,0.217541
-38,70,0.207831
-36,70,0.202168
-34,70,0.200489
-32,70,0.202537
-30,70,0.207889
-28,70,0.216004
-26,70,0.226269
-24,70,0.238051
-22,70,0.250749
-20,70,0.263837
-18,70,0.276901
-16,70,0.289676
-14,70,0.302062
-12,70,0.314146
-10,70,0.326196
-8,70,0.338654
-6,70,0.352105
-4,70,0.367225
-2,70,0.384719
0,70,0.405247
2,70,0.429333
4,70,0.457301
6,70,0.489201
8,70,0.524785
10,70,0.563493
12,70,0.604489
14,70,0.64672
16,70,0.689003
18,70,0.730127
20,70,0.768959
22,70,0.804536
24,70,0.836139
26,70,0.863332
28,70,0.88598
30,70,0.90422
32,70,0.918416
34,70,0.929087
36,70,0.936839
38,70,0.942281
40,70,0.945966
42,70,0.948345
44,70,0.949741
46,70,0.950344
48,70,0.950224
50,70,0.949361
52,70,0.947676
54,70,0.945062
56,70,0.941422
58,70,0.936683
60,70,0.930814
62,70,0.923829
64,70,0.915784
66,70,0.906767
68,70,0.896889
70,70,0.886272
72,70,0.875038
74,70,0.863299
76,70,0.851158
78,70,0.838699
80,70,0.825993
82,70,0.813098
84,70,0.800061
86,70,0.786923
88,70,0.773721
90,70,0.760492
92,70,0.747274
94,70,0.734108
96,70,0.721035
98,70,0.708095
100,70,0.695322
102,70,0.682743
104,70,0.670369
106,70,0.658189
108,70,0.646168
110,70,0.63424
112,70,0.622312
114,70,0.610262
116,70,0.597954
118,70,0.585248
120,70,0.572017
122,70,0.55817
124,70,0.543673
126,70,0.528567
128,70,0.512982
130,70,0.497142
132,70,0.481357
134,70,0.466009
136,70,0.451523
138,70,0.438331
140,70,0.426832
142,70,0.417353
144,70,0.41011
146,70,0.405184
148,70,0.402506
150,70,0.40185
152,70,0.402854
154,70,0.405039
156,70,0.407853
158,70,0.410712
160,70,0.413048
162,70,0.414355
164,70,0.414231
166,70,0.412402
168,70,0.408742
170,70,0.403274
172,70,0.396154
174,70,0.387649
176,70,0.378104
178,70,0.367894
180,70,0.357396
-180,72,0.347419
-178,72,0.336266
-176,72,0.325478
-174,72,0.315284
-172,72,0.305822
-170,72,0.297144
-168,72,0.289232
-166,72,0.282013
-164,72,0.275382
-162,72,0.269213
-160,72,0.263372
-158,72,0.257727
-156,72,0.252147
-154,72,0.246512
-152,72,0.240718
-150,72,0.234685
-148,72,0.228364
-146,72,0.221745
-144,72,0.214864
-142,72,0.207807
-140,72,0.200703
-138,72,0.193721
-136,72,0.187058
-134,72,0.180929
-132,72,0.17555
-130,72,0.171129
-128,72,0.167854
-126,72,0.165886
-124,72,0.165356
-122,72,0.166357
-120,72,0.16895
-118,72,0.173161
-116,72,0.178985
-114,72,0.186389
-112,72,0.195314
-110,72,0.205677
-108,72,0.217377
-106,72,0.230292
-104,72,0.244286
-102,72,0.259207
-100,72,0.274888
-98,72,0.291147
-96,72,0.30779
-94,72,0.324608
-92,72,0.341379
-90,72,0.357867
-88,72,0.373823
-86,72,0.388987
-84,72,0.403089
-82,72,0.41585
-80,72,0.426989
-78,72,0.436226
-76,72,0.443287
-74,72,0.447913
-72,72,0.449866
-70,72,0.448944
-68,72,0.444989
-66,72,0.437903
-64,72,0.427664
-62,72,0.414341
-60,72,0.39811
-58,72,0.379266
-56,72,0.358231
-54,72,0.335552
-52,72,0.311896
-50,72,0.288022
-48,72,0.26475
-46,72,0.242917
-44,72,0.223322
-42,72,0.206675
-40,72,0.193547
-38,72,0.184329
-36,72,0.179208
-34,72,0.17816
-32,72,0.180963
-30,72,0.187223
-28,72,0.196415
-26,72,0.207928
-24,72,0.221115
-22,72,0.235336
-20,72,0.250011
-18,72,0.264649
-16,72,0.278897
-14,72,0.292562
-12,72,0.30564
-10,72,0.318329
-8,72,0.331027
-6,72,0.344306
-4,72,0.358873
-2,72,0.3755
0,72,0.394942
2,72,0.41784
4,72,0.444636
6,72,0.475493
8,72,0.510249
10,72,0.548403
12,72,0.58914
14,72,0.631399
16,72,0.67396
18,72,0.715557
20,72,0.754996
22,72,0.791249
24,72,0.823541
26,72,0.851393
28,72,0.874636
30,72,0.893384
32,72,0.907984
34,72,0.918946
36,72,0.926864
38,72,0.932336
40,72,0.935907
42,72,0.938019
44,72,0.93899
46,72,0.939013
48,72,0.938169
50,72,0.936458
52,72,0.933829
54,72,0.930215
56,72,0.925558
58,72,0.919829
60,72,0.913037
62,72,0.90523
64,72,0.89649
66,72,0.886922
68,72,0.876643
70,72,0.865768
72,72,0.854408
74,72,0.842654
76,72,0.830584
78,72,0.818253
80,72,0.805706
82,72,0.79297
84,72,0.780069
86,72,0.767023
88,72,0.753851
90,72,0.74058
92,72,0.727241
94,72,0.713873
96,72,0.700525
98,72,0.687246
100,72,0.674091
102,72,0.661107
104,72,0.648331
106,72,0.635783
108,72,0.623457
110,72,0.611317
112,72,0.599295
114,72,0.587289
116,72,0.575173
118,72,0.562808
120,72,0.550058
122,72,0.536812
124,72,0.523008
126,72,0.508651
128,72,0.493837
130,72,0.478755
132,72,0.463689
134,72,0.449004
136,72,0.435117
138,72,0.422465
140,72,0.411463
142,72,0.40246
144,72,0.395701
146,72,0.391292
148,72,0.389184
150,72,0.389166
152,72,0.390873
154,72,0.393816
156,72,0.397417
158,72,0.401055
160,72,0.404122
162,72,0.406067
164,72,0.406446
166,72,0.40495
168,72,0.401431
170,72,0.395903
172,72,0.388529
174,72,0.379598
176,72,0.369489
178,72,0.358621
180,72,0.347419
-180,74,0.337471
-178,74,0.325754
-176,74,0.314458
-174,74,0.303844
-172,74,0.294069
-170,74,0.285195
-168,74,0.277202
-166,74,0.270006
-164,74,0.263479
-162,74,0.257463
-160,74,0.251788
-158,74,0.246277
-156,74,0.240758
-154,74,0.23507
-152,74,0.229075
-150,74,0.222668
-148,74,0.215789
-146,74,0.20843
-144,74,0.200643
-142,74,0.192539
-140,74,0.184285
-138,74,0.176087
-136,74,0.168185
-134,74,0.160829
-132,74,0.154267
-130,74,0.148732
-128,74,0.144427
-126,74,0.141525
-124,74,0.140156
-122,74,0.140415
-120,74,0.142354
-118,74,0.145992
-116,74,0.151314
-114,74,0.158276
-112,74,0.166807
-110,74,0.176815
-108,74,0.188185
-106,74,0.200786
-104,74,0.214472
-102,74,0.229081
-100,74,0.244437
-98,74,0.260355
-96,74,0.276633
-94,74,0.293062
-92,74,0.30942
-90,74,0.325474
-88,74,0.340985
-86,74,0.355701
-84,74,0.369367
-82,74,0.381724
-80,74,0.392509
-78,74,0.401467
-76,74,0.408346
-74,74,0.41291
-72,74,0.414942
-70,74,0.414256
-68,74,0.410705
-66,74,0.404193
-64,74,0.394691
-62,74,0.382251
-60,74,0.367025
-58,74,0.349274
-56,74,0.329382
-54,74,0.307858
-52,74,0.285329
-50,74,0.262523
-48,74,0.240235
-46,74,0.21929
-44,74,0.200486
-42,74,0.184546
-40,74,0.172063
-38,74,0.16346
-36,74,0.158963
-34,74,0.158591
-32,74,0.162164
-30,74,0.169327
-28,74,0.179585
-26,74,0.192343
-24,74,0.20695
-22,74,0.222743
-20,74,0.239085
-18,74,0.255414
-16,74,0.271279
-14,74,0.286381
-12,74,0.300611
-10,74,0.314073
-8,74,0.327102
-6,74,0.340245
-4,74,0.354226
-2,74,0.369881
0,74,0.388062
2,74,0.409537
4,74,0.434882
6,74,0.46439
8,74,0.498004
10,74,0.535298
12,74,0.575498
14,74,0.617542
16,74,0.66018
18,74,0.702097
20,74,0.742032
22,74,0.778894
24,74,0.811846
26,74,0.840358
28,74,0.864218
30,74,0.883509
32,74,0.898553
34,74,0.909836
36,74,0.917933
38,74,0.923426
40,74,0.926841
42,74,0.928613
44,74,0.929055
46,74,0.928367
48,74,0.926649
50,74,0.92393
52,74,0.920199
54,74,0.915435
56,74,0.90963
58,74,0.902804
60,74,0.895009
62,74,0.886331
64,74,0.876876
66,74,0.866761
68,74,0.856106
70,74,0.845017
72,74,0.833585
74,74,0.821879
76,74,0.809945
78,74,0.797811
80,74,0.785487
82,74,0.772973
84,74,0.760266
86,74,0.747364
88,74,0.734269
90,74,0.720993
92,74,0.707562
94,74,0.694014
96,74,0.6804
98,74,0.666781
100,74,0.653226
102,74,0.639804
104,74,0.626578
106,74,0.613597
108,74,0.600887
110,74,0.588443
112,74,0.576226
114,74,0.564161
116,74,0.552139
118,74,0.540028
120,74,0.527692
122,74,0.515005
124,74,0.501883
126,74,0.488301
128,74,0.474318
130,74,0.460089
132,74,0.445864
134,74,0.431981
136,74,0.418842
138,74,0.406878
140,74,0.396507
142,74,0.388093
144,74,0.381898
146,74,0.37805
148,74,0.376519
150,74,0.377105
152,74,0.379449
154,74,0.383055
156,74,0.387326
158,74,0.391617
160,74,0.395284
162,74,0.397743
164,74,0.398516
166,74,0.397267
168,74,0.393831
170,74,0.388217
172,74,0.380597
174,74,0.371282
176,74,0.360681
178,74,0.349255
180,74,0.337471
-180,76,0.327549
-178,76,0.315421
-176,76,0.303779
-174,76,0.292904
-172,76,0.28297
-170,76,0.274042
-168,76,0.266096
-166,76,0.259032
-164,76,0.252699
-162,76,0.246908
-160,76,0.241452
-158,76,0.236113
-156,76,0.230678
-154,76,0.22495
-152,76,0.21876
-150,76,0.211985
-148,76,0.204558
-146,76,0.19648
-144,76,0.187823
-142,76,0.178731
-140,76,0.169405
-138,76,0.160094
-136,76,0.151074
-134,76,0.142629
-132,76,0.135033
-130,76,0.128537
-128,76,0.123355
-126,76,0.119661
-124,76,0.117586
-122,76,0.117214
-120,76,0.118593
-118,76,0.12173
-116,76,0.126601
-114,76,0.13315
-112,76,0.141297
-110,76,0.150941
-108,76,0.161958
-106,76,0.174208
-104,76,0.187536
-102,76,0.201772
-100,76,0.216735
-98,76,0.232233
-96,76,0.248061
-94,76,0.264009
-92,76,0.279854
-90,76,0.29537
-88,76,0.310323
-86,76,0.324475
-84,76,0.337584
-82,76,0.34941
-80,76,0.359715
-78,76,0.368266
-76,76,0.374838
-74,76,0.379222
-72,76,0.381227
-70,76,0.380687
-68,76,0.377468
-66,76,0.371484
-64,76,0.362704
-62,76,0.351167
-60,76,0.337001
-58,76,0.320437
-56,76,0.30182
-54,76,0.281613
-52,76,0.260402
-50,76,0.238871
-48,76,0.217783
-46,76,0.197937
-44,76,0.180121
-42,76,0.165057
-40,76,0.153352
-38,76,0.145456
-36,76,0.14163
-34,76,0.141939
-32,76,0.146252
-30,76,0.154263
-28,76,0.16552
-26,76,0.179458
-24,76,0.195439
-22,76,0.212784
-20,76,0.230816
-18,76,0.248898
-16,76,0.266481
-14,76,0.283149
-12,76,0.298671
-10,76,0.313043
-8,76,0.326514
-6,76,0.339588
-4,76,0.352993
-2,76,0.367618
0,76,0.384415
2,76,0.404282
4,76,0.427941
6,76,0.455828
8,76,0.488012
10,76,0.52416
12,76,0.563549
14,76,0.605133
16,76,0.64764
18,76,0.689709
20,76,0.730017
22,76,0.767407
24,76,0.800976
26,76,0.830139
28,76,0.854633
30,76,0.8745
32,76,0.890025
34,76,0.901665
36,76,0.909964
38,76,0.915478
40,76,0.918714
42,76,0.920091
44,76,0.919924
46,76,0.918422
48,76,0.915711
50,76,0.911855
52,76,0.906894
54,76,0.900859
56,76,0.893801
58,76,0.885793
60,76,0.876934
62,76,0.867344
64,76,0.857155
66,76,0.846494
68,76,0.835478
70,76,0.824201
72,76,0.812733
74,76,0.801113
76,76,0.789358
78,76,0.777461
80,76,0.765401
82,76,0.75315
84,76,0.740677
86,76,0.727956
88,76,0.714974
90,76,0.701729
92,76,0.688238
94,76,0.674538
96,76,0.660681
98,76,0.646738
100,76,0.632789
102,76,0.618924
104,76,0.60523
106,76,0.591782
108,76,0.578638
110,76,0.565827
112,76,0.553341
114,76,0.541133
116,76,0.529119
118,76,0.517181
120,76,0.505188
122,76,0.493009
124,76,0.480543
126,76,0.467741
128,76,0.454628
130,76,0.441322
132,76,0.428038
134,76,0.41508
136,76,0.402824
138,76,0.391684
140,76,0.382073
142,76,0.374356
144,76,0.368804
146,76,0.365561
148,76,0.36461
150,76,0.365764
152,76,0.368671
154,76,0.372833
156,76,0.377645
158,76,0.382442
160,76,0.386561
162,76,0.389391
164,76,0.39043
166,76,0.389327
168,76,0.385904
170,76,0.380172
172,76,0.372313
174,76,0.36266
176,76,0.35165
178,76,0.339779
180,76,0.327549
-180,78,0.317656
-178,78,0.305281
-176,78,0.293461
-174,78,0.282493
-172,78,0.272557
-170,78,0.263717
-168,78,0.255941
-166,78,0.249113
-164,78,0.243058
-162,78,0.237559
-160,78,0.232374
-158,78,0.227248
-156,78,0.221931
-154,78,0.216194
-152,78,0.209842
-150,78,0.202739
-148,78,0.194816
-146,78,0.186087
-144,78,0.176649
-142,78,0.166676
-140,78,0.156409
-138,78,0.146134
-136,78,0.13616
-134,78,0.1268
-132,78,0.118347
-130,78,0.111061
-128,78,0.105163
-126,78,0.100823
-124,78,0.0981634
-122,78,0.0972628
-120,78,0.0981564
-118,78,0.100843
-116,78,0.105287
-114,78,0.111428
-112,78,0.119177
-110,78,0.128425
-108,78,0.139042
-106,78,0.150883
-104,78,0.163787
-102,78,0.177578
-100,78,0.192069
-98,78,0.207063
-96,78,0.222355
-94,78,0.237731
-92,78,0.252973
-90,78,0.267856
-88,78,0.282156
-86,78,0.295644
-84,78,0.308096
-82,78,0.31929
-80,78,0.329011
-78,78,0.337052
-76,78,0.343216
-74,78,0.347324
-72,78,0.349211
-70,78,0.348736
-68,78,0.345785
-66,78,0.340283
-64,78,0.332202
-62,78,0.321572
-60,78,0.308503
-58,78,0.293194
-56,78,0.27595
-54,78,0.257192
-52,78,0.237453
-50,78,0.217371
-48,78,0.197666
-46,78,0.1791
-44,78,0.162439
-42,78,0.148393
-40,78,0.137574
-38,78,0.13045
-36,78,0.127316
-34,78,0.128282
-32,78,0.133269
-30,78,0.142032
-28,78,0.154172
-26,78,0.169172
-24,78,0.186419
-22,78,0.205237
-20,78,0.224917
-18,78,0.244756
-16,78,0.264105
-14,78,0.282427
-12,78,0.299359
-10,78,0.31477
-8,78,0.328805
-6,78,0.341906
-4,78,0.354788
-2,78,0.36838
0,78,0.383728
2,78,0.40186
4,78,0.423651
6,78,0.449694
8,78,0.480196
10,78,0.514933
12,78,0.553251
14,78,0.594131
16,78,0.636293
18,78,0.678336
20,78,0.71888
22,78,0.756701
24,78,0.790833
26,78,0.820625
28,78,0.84576
30,78,0.86623
32,78,0.882276
34,78,0.894313
36,78,0.902845
38,78,0.908397
40,78,0.91145
42,78,0.912408
44,78,0.911583
46,78,0.909198
48,78,0.905409
50,78,0.900327
52,78,0.894043
54,78,0.886651
56,78,0.878263
58,78,0.869009
60,78,0.859036
62,78,0.848502
64,78,0.837558
66,78,0.826342
68,78,0.814965
70,78,0.803505
72,78,0.792009
74,78,0.780486
76,78,0.768921
78,78,0.757274
80,78,0.745493
82,78,0.73352
84,78,0.721298
86,78,0.708781
88,78,0.695936
90,78,0.682751
92,78,0.669233
94,78,0.655414
96,78,0.641349
98,78,0.627114
100,78,0.6128
102,78,0.598513
104,78,0.58436
106,78,0.570444
108,78,0.556852
110,78,0.543643
112,78,0.530842
114,78,0.518435
116,78,0.506363
118,78,0.494529
120,78,0.482815
122,78,0.471091
124,78,0.459248
126,78,0.447215
128,78,0.434991
130,78,0.422657
132,78,0.41039
134,78,0.398458
136,78,0.387201
138,78,0.377009
140,78,0.368274
142,78,0.361354
144,78,0.356519
146,78,0.353919
148,78,0.353547
150,78,0.355228
152,78,0.358616
